model,machine,context_length,horizon,with_covariates,device,n_samples,mae,rmse,inference_ms,coverage,crps
chronos2-small,chameleon,1800,120,False,cuda,25,0.0627579981486002,0.1027090982729852,37.10797027998069,0.8286666666666668,0.0650570814344618
chronos2-small,chameleon,1800,120,True,cuda,25,0.0750158106486002,0.1182811236838281,440.7293253200033,0.8043333333333333,0.0770357082790798
chronos2-small,chameleon,1800,300,False,cuda,25,0.0930934275309244,0.1611652172707484,49.32895592001387,0.6736000000000001,0.0900804651896158
chronos2-small,chameleon,1800,300,True,cuda,25,0.094382246907552,0.1562987638319169,493.10583171999946,0.6988000000000001,0.0898823412407769
chronos2-small,chameleon,3600,60,False,cuda,25,0.0624805297851562,0.0938247047533386,30.73085560000436,0.8046666666666666,0.0637832071940104
chronos2-small,chameleon,3600,60,True,cuda,25,0.0792306976318359,0.112298049666927,815.743175560001,0.8086666666666668,0.0704454874674479
chronos2-small,chameleon,3600,120,False,cuda,25,0.1751235046386718,0.3415117639099536,34.20389251997676,0.7796666666666667,0.1741372077094184
chronos2-small,chameleon,3600,120,True,cuda,25,0.1909903564453124,0.3509641214075994,821.0909595600106,0.784,0.1750814342922634
chronos2-small,chameleon,3600,300,False,cuda,25,0.2278089864095051,0.4077902699567326,37.51483207999627,0.7106666666666667,0.2077325394015842
chronos2-small,chameleon,3600,300,True,cuda,25,0.2261831919352213,0.4052059659845154,843.5080341999992,0.7874666666666666,0.2065679772949219
chronos2-small,ares,512,60,False,cuda,25,2.501932779947917e-05,3.6497048070269167e-05,23.65505267999652,0.9573333333333334,4.949289957682292e-05
chronos2-small,ares,512,60,True,cuda,25,3.211720784505208e-05,4.486215364142154e-05,85.08413855999606,0.9446666666666668,5.104760064019097e-05
chronos2-small,ares,512,120,False,cuda,25,0.0001375471750895,0.0001762126734386,26.302451839997048,0.922,0.000177340443929
chronos2-small,ares,512,120,True,cuda,25,0.0001285044352213,0.0001654598793773,107.57129855997846,0.9216666666666667,0.0001753776126437
chronos2-small,ares,512,300,False,cuda,25,0.0015521718343098,0.0025106229774174,38.44293616001323,0.8333333333333333,0.001581329176161
chronos2-small,ares,512,300,True,cuda,25,0.0014786799112955,0.0023973447037223,139.5563648000052,0.8301333333333332,0.0015606043158637
chronos2-small,ares,1024,60,False,cuda,25,5.925242106119791e-05,6.577098460306213e-05,26.3766202800025,0.9966666666666666,9.145355224609374e-05
chronos2-small,ares,1024,60,True,cuda,25,8.966445922851562e-05,9.535014904549478e-05,148.25668511997264,0.9746666666666668,0.0001117022196451
chronos2-small,ares,1024,120,False,cuda,25,0.0008266900380452,0.0009251196110068,29.22789648000617,0.8736666666666667,0.0008984236823187
chronos2-small,ares,1024,120,True,cuda,25,0.0008347962697347,0.0009313709820756,166.81364792000295,0.8679999999999999,0.0008999645233154
chronos2-small,ares,1024,300,False,cuda,25,0.0007777605692545,0.0011310530465454,34.623750480000126,0.8304,0.0009843068271213
chronos2-small,ares,1024,300,True,cuda,25,0.0008174616495768,0.0011871241582636,196.12093996000112,0.8344,0.0009751809014214
chronos2-small,ares,1800,60,False,cuda,25,0.0001047859191894,0.0001150300414811,26.366947240017,0.934,7.848714192708334e-05
chronos2-small,ares,1800,60,True,cuda,25,0.0001100591023763,0.0001179907479205,234.5487735199913,0.926,9.036593967013888e-05
chronos2-small,ares,1800,120,False,cuda,25,0.0001257419586181,0.0001419091468319,27.963749879991155,0.9523333333333334,0.0001491714477539
chronos2-small,ares,1800,120,True,cuda,25,0.0001279850006103,0.0001500432168065,252.1679021599857,0.9276666666666668,0.0001498942057291
chronos2-small,ares,1800,300,False,cuda,25,0.0009539896647135,0.0014876903706181,45.87375788000827,0.9229333333333334,0.0011146666463216
chronos2-small,ares,1800,300,True,cuda,25,0.0009071706136067,0.0014274549917841,283.23635940000713,0.8932000000000001,0.0009792125447591
chronos2-small,ares,3600,60,False,cuda,25,0.000105790456136,0.0001183084699575,27.486149799997293,0.9046666666666668,9.483473036024304e-05
chronos2-small,ares,3600,60,True,cuda,25,0.0001202049255371,0.0001337283601088,432.4531631199943,0.8866666666666666,0.0001054948594835
chronos2-small,ares,3600,120,False,cuda,25,0.0002002754211425,0.0002277825429022,30.444028360007,0.8783333333333333,0.0001445643954806
chronos2-small,ares,3600,120,True,cuda,25,0.0001752344767252,0.0002073485781683,451.7107251199832,0.8876666666666666,0.0001296392652723
chronos2-small,ares,3600,300,False,cuda,25,0.0007224978129069,0.0012081702427703,40.33640183998614,0.882,0.0005858234320746
chronos2-small,ares,3600,300,True,cuda,25,0.0005728591918945,0.0007179978388747,463.829278760013,0.894,0.0005303688049316
