model,machine,context_length,horizon,with_covariates,device,n_samples,mae,rmse,inference_ms,coverage,crps
timesfm-2.5,ares-comp-10,512,300,True,cuda,25,0.5640605616747184,1.9062964700830627,367.80638643999737,,
timesfm-2.5,ares-comp-10,1024,60,False,cuda,25,0.04795350392659506,0.08164348088113517,120.03905796001618,0.45666666666666667,0.04575863447825114
timesfm-2.5,ares-comp-10,1024,60,True,cuda,25,5.121932985869648,31.41838934557727,159.2953466400013,,
timesfm-2.5,ares-comp-10,1024,120,False,cuda,25,0.09675859578450523,0.12643448023948284,143.25538452001638,0.38433333333333336,0.08117068691253662
timesfm-2.5,ares-comp-10,1024,120,True,cuda,25,2.6354279781978045,20.585531896647904,147.55953447999218,,
timesfm-2.5,ares-comp-10,1024,300,False,cuda,25,0.08731556599934896,0.13911492072194204,308.3381827999938,0.4357333333333333,0.07750573290761312
timesfm-2.5,ares-comp-10,1024,300,True,cuda,25,1.4669873534031692,15.134310571388683,316.1080888800052,,
timesfm-2.5,ares-comp-10,1800,60,False,cuda,25,0.03545089594523112,0.04874526730346141,132.78636952001762,0.4673333333333333,0.03585149414062501
timesfm-2.5,ares-comp-10,1800,60,True,cuda,25,0.1302782102572928,0.2033976432538401,165.44562199999746,,
timesfm-2.5,ares-comp-10,1800,120,False,cuda,25,0.10422017033894856,0.2893353429403726,121.96115160001227,0.384,0.09791659536361695
timesfm-2.5,ares-comp-10,1800,120,True,cuda,25,0.210496215364102,0.4107886058143782,164.26280199999837,,
timesfm-2.5,ares-comp-10,1800,300,False,cuda,25,0.20716621220906575,0.33823355344561434,299.5415088799973,0.3513333333333334,0.17579287689971923
timesfm-2.5,ares-comp-10,1800,300,True,cuda,25,0.30329278647934066,0.4656900690822377,352.90010303999685,,
timesfm-2.5,ares-comp-10,3600,60,False,cuda,25,0.12320853424072264,0.291155291635864,121.61900655999034,0.3606666666666667,0.11307770771026611
timesfm-2.5,ares-comp-10,3600,60,True,cuda,25,0.1606514602892933,0.330313558656572,192.1818941599895,,
timesfm-2.5,ares-comp-10,3600,120,False,cuda,25,0.08596927515665691,0.2160411169185912,128.6023427599912,0.4353333333333333,0.07379204713821412
timesfm-2.5,ares-comp-10,3600,120,True,cuda,25,0.12549495344782405,0.258918633795971,177.99270887999683,,
timesfm-2.5,ares-comp-10,3600,300,False,cuda,25,0.06585086771647135,0.15000669407838882,307.9257654000003,0.37453333333333333,0.05776454880396525
timesfm-2.5,ares-comp-10,3600,300,True,cuda,25,0.11179122239569823,0.20832812322896643,369.48791703999626,,
