model,machine,context_length,horizon,with_covariates,device,n_samples,mae,rmse,inference_ms,coverage,crps,winkler,training_mode,ft_epochs,ft_time_s,ft_train_machines,experiment
timesfm-2.5-ft-E3_uni_xreg_lr5,ares-comp-10,512,60,False,cuda,25,0.10932717259724935,0.20963437966335655,119.40564251999604,0.21333333333333335,0.09994976534525551,1.1221270904541014,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares-comp-10,512,60,True,cuda,25,0.13653088370460595,0.2383133096061345,128.9229275600701,,,,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares-comp-10,512,120,False,cuda,25,0.18664359792073568,0.32186131106212623,117.93955163997452,0.17966666666666664,0.16130334940592447,1.7949809767405192,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares-comp-10,512,120,True,cuda,25,0.18394836809109377,0.319987820081685,126.32924999998068,,,,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares-comp-10,512,300,False,cuda,25,0.14629376653035484,0.3104291447595203,314.8798291199819,0.23493333333333336,0.13063594020589192,1.4569390777587892,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares-comp-10,512,300,True,cuda,25,0.19042289161233267,0.3358810743518642,319.45512256001166,,,,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares-comp-10,1024,60,False,cuda,25,0.07551691691080728,0.11391538919859025,144.1127456400136,0.24266666666666661,0.06935280848185221,0.6557896842956543,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares-comp-10,1024,60,True,cuda,25,0.08468065197081097,0.12439810635229748,149.25713164002445,,,,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares-comp-10,1024,120,False,cuda,25,0.08172846857706707,0.1415253123730313,139.75370400001339,0.26599999999999996,0.0732470645014445,0.7639074261983236,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares-comp-10,1024,120,True,cuda,25,0.10267015939201173,0.16485195612133058,153.04060456004663,,,,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares-comp-10,1024,300,False,cuda,25,0.11358123168945312,0.22090060221845598,329.1755806800211,0.22986666666666664,0.10394817266337077,1.1859937037150066,ft_combined,,,,E3_uni_xreg_lr5
timesfm-2.5-ft-E3_uni_xreg_lr5,ares-comp-10,1024,300,True,cuda,25,0.12062657929556776,0.22549192033394683,345.8552430800228,,,,ft_combined,,,,E3_uni_xreg_lr5
